Line ID,Line Name,Line Description,Control,Strain(s),Line Experimenter,Line Contact,Media,Assay ID,Assay Name,Type,Formal Type ID,Measurement Updated,X Units,Y Units,27.0
4599,C2-S3-B2.5-R3-IPTG1.0,None,F,JBEI-19167,,,2% Glucose,5201,C2-S3-B2.5-R3-IPTG1.0,acetic acid,CID:176,2018-05-08 17:54:36.128152+00:00,hours,g/L,2.80644
4599,C2-S3-B2.5-R3-IPTG1.0,None,F,JBEI-19167,,,2% Glucose,5201,C2-S3-B2.5-R3-IPTG1.0,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.152176+00:00,hours,g/L,3.33861
4600,C2-S4-B2.5-R1-IPTG0.5,None,F,JBEI-19150,,,2% Glucose,5202,C2-S4-B2.5-R1-IPTG0.5,acetic acid,CID:176,2018-05-08 17:54:36.172126+00:00,hours,g/L,1.90674
4600,C2-S4-B2.5-R1-IPTG0.5,None,F,JBEI-19150,,,2% Glucose,5202,C2-S4-B2.5-R1-IPTG0.5,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.192587+00:00,hours,g/L,1.36439
4601,C2-S4-B2.5-R2-IPTG0.5,None,F,JBEI-19150,,,2% Glucose,5203,C2-S4-B2.5-R2-IPTG0.5,acetic acid,CID:176,2018-05-08 17:54:36.212865+00:00,hours,g/L,1.9373
4601,C2-S4-B2.5-R2-IPTG0.5,None,F,JBEI-19150,,,2% Glucose,5203,C2-S4-B2.5-R2-IPTG0.5,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.235335+00:00,hours,g/L,1.26937
4602,C2-S4-B2.5-R3-IPTG0.5,None,F,JBEI-19150,,,2% Glucose,5204,C2-S4-B2.5-R3-IPTG0.5,acetic acid,CID:176,2018-05-08 17:54:36.255654+00:00,hours,g/L,1.78707
4602,C2-S4-B2.5-R3-IPTG0.5,None,F,JBEI-19150,,,2% Glucose,5204,C2-S4-B2.5-R3-IPTG0.5,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.276054+00:00,hours,g/L,0.68231
4603,C2-S4-B2.5-R1-IPTG1.0,None,F,JBEI-19150,,,2% Glucose,5205,C2-S4-B2.5-R1-IPTG1.0,acetic acid,CID:176,2018-05-08 17:54:36.297651+00:00,hours,g/L,2.08871
4603,C2-S4-B2.5-R1-IPTG1.0,None,F,JBEI-19150,,,2% Glucose,5205,C2-S4-B2.5-R1-IPTG1.0,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.317823+00:00,hours,g/L,1.7668
4604,C2-S4-B2.5-R2-IPTG1.0,None,F,JBEI-19150,,,2% Glucose,5206,C2-S4-B2.5-R2-IPTG1.0,acetic acid,CID:176,2018-05-08 17:54:36.338134+00:00,hours,g/L,1.70863
4604,C2-S4-B2.5-R2-IPTG1.0,None,F,JBEI-19150,,,2% Glucose,5206,C2-S4-B2.5-R2-IPTG1.0,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.358076+00:00,hours,g/L,0.93755
4605,C2-S4-B2.5-R3-IPTG1.0,None,F,JBEI-19150,,,2% Glucose,5207,C2-S4-B2.5-R3-IPTG1.0,acetic acid,CID:176,2018-05-08 17:54:36.378627+00:00,hours,g/L,1.71874
4605,C2-S4-B2.5-R3-IPTG1.0,None,F,JBEI-19150,,,2% Glucose,5207,C2-S4-B2.5-R3-IPTG1.0,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.398637+00:00,hours,g/L,0.47526
4606,C2-S7-B2.5-R1,None,F,JBEI-19142,,,2% Glucose,5208,C2-S7-B2.5-R1,acetic acid,CID:176,2018-05-08 17:54:36.418691+00:00,hours,g/L,0.0
4606,C2-S7-B2.5-R1,None,F,JBEI-19142,,,2% Glucose,5208,C2-S7-B2.5-R1,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.439152+00:00,hours,g/L,0.0
4607,C2-S7-B2.5-R2,None,F,JBEI-19142,,,2% Glucose,5209,C2-S7-B2.5-R2,acetic acid,CID:176,2018-05-08 17:54:36.459030+00:00,hours,g/L,0.0
4607,C2-S7-B2.5-R2,None,F,JBEI-19142,,,2% Glucose,5209,C2-S7-B2.5-R2,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.480462+00:00,hours,g/L,0.0
4608,C2-S7-B2.5-R3,None,F,JBEI-19142,,,2% Glucose,5210,C2-S7-B2.5-R3,acetic acid,CID:176,2018-05-08 17:54:36.500553+00:00,hours,g/L,0.0
4608,C2-S7-B2.5-R3,None,F,JBEI-19142,,,2% Glucose,5210,C2-S7-B2.5-R3,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.521102+00:00,hours,g/L,0.0
4609,C2-S9-B2.5-R1,None,F,JBEI-19170,,,2% Glucose,5211,C2-S9-B2.5-R1,acetic acid,CID:176,2018-05-08 17:54:36.541443+00:00,hours,g/L,1.3538
4609,C2-S9-B2.5-R1,None,F,JBEI-19170,,,2% Glucose,5211,C2-S9-B2.5-R1,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.561441+00:00,hours,g/L,5.45566
4610,C2-S9-B2.5-R2,None,F,JBEI-19170,,,2% Glucose,5212,C2-S9-B2.5-R2,acetic acid,CID:176,2018-05-08 17:54:36.581588+00:00,hours,g/L,1.38204
4610,C2-S9-B2.5-R2,None,F,JBEI-19170,,,2% Glucose,5212,C2-S9-B2.5-R2,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.601326+00:00,hours,g/L,5.29019
4611,C2-S9-B2.5-R3,None,F,JBEI-19170,,,2% Glucose,5213,C2-S9-B2.5-R3,acetic acid,CID:176,2018-05-08 17:54:36.621454+00:00,hours,g/L,1.4137
4611,C2-S9-B2.5-R3,None,F,JBEI-19170,,,2% Glucose,5213,C2-S9-B2.5-R3,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.641945+00:00,hours,g/L,4.68717
4612,C1-S11-B2.5-R1,None,F,JBEI-17785,,,2% Glucose,5214,C1-S11-B2.5-R1,acetic acid,CID:176,2018-05-08 17:54:36.669773+00:00,hours,g/L,0.0
4612,C1-S11-B2.5-R1,None,F,JBEI-17785,,,2% Glucose,5214,C1-S11-B2.5-R1,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.725885+00:00,hours,g/L,0.0
4613,C1-S11-B2.5-R2,None,F,JBEI-17785,,,2% Glucose,5215,C1-S11-B2.5-R2,acetic acid,CID:176,2018-05-08 17:54:36.769839+00:00,hours,g/L,0.0
4613,C1-S11-B2.5-R2,None,F,JBEI-17785,,,2% Glucose,5215,C1-S11-B2.5-R2,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.804549+00:00,hours,g/L,0.0
4614,C1-S11-B2.5-R3,None,F,JBEI-17785,,,2% Glucose,5216,C1-S11-B2.5-R3,acetic acid,CID:176,2018-05-08 17:54:36.861129+00:00,hours,g/L,0.0
4614,C1-S11-B2.5-R3,None,F,JBEI-17785,,,2% Glucose,5216,C1-S11-B2.5-R3,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.917173+00:00,hours,g/L,0.0
4615,C1-S11-B2.5-R1-IPTG0.5,None,F,JBEI-17785,,,2% Glucose,5217,C1-S11-B2.5-R1-IPTG0.5,acetic acid,CID:176,2018-05-08 17:54:36.948425+00:00,hours,g/L,0.0
4615,C1-S11-B2.5-R1-IPTG0.5,None,F,JBEI-17785,,,2% Glucose,5217,C1-S11-B2.5-R1-IPTG0.5,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:36.969553+00:00,hours,g/L,0.0
4616,C1-S11-B2.5-R2-IPTG0.5,None,F,JBEI-17785,,,2% Glucose,5218,C1-S11-B2.5-R2-IPTG0.5,acetic acid,CID:176,2018-05-08 17:54:36.989588+00:00,hours,g/L,0.0
4616,C1-S11-B2.5-R2-IPTG0.5,None,F,JBEI-17785,,,2% Glucose,5218,C1-S11-B2.5-R2-IPTG0.5,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:37.010774+00:00,hours,g/L,0.0
4617,C1-S11-B2.5-R3-IPTG0.5,None,F,JBEI-17785,,,2% Glucose,5219,C1-S11-B2.5-R3-IPTG0.5,acetic acid,CID:176,2018-05-08 17:54:37.030348+00:00,hours,g/L,0.0
4617,C1-S11-B2.5-R3-IPTG0.5,None,F,JBEI-17785,,,2% Glucose,5219,C1-S11-B2.5-R3-IPTG0.5,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:37.050700+00:00,hours,g/L,0.0
4618,C2-S18-B2.5-R1,None,F,JBEI-19151,,,2% Glucose,5220,C2-S18-B2.5-R1,acetic acid,CID:176,2018-05-08 17:54:37.070866+00:00,hours,g/L,0.0
4618,C2-S18-B2.5-R1,None,F,JBEI-19151,,,2% Glucose,5220,C2-S18-B2.5-R1,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:37.091278+00:00,hours,g/L,0.0
4619,C2-S18-B2.5-R2,None,F,JBEI-19151,,,2% Glucose,5221,C2-S18-B2.5-R2,acetic acid,CID:176,2018-05-08 17:54:37.111936+00:00,hours,g/L,0.0
4619,C2-S18-B2.5-R2,None,F,JBEI-19151,,,2% Glucose,5221,C2-S18-B2.5-R2,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:37.131404+00:00,hours,g/L,0.0
4620,C2-S18-B2.5-R3,None,F,JBEI-19151,,,2% Glucose,5222,C2-S18-B2.5-R3,acetic acid,CID:176,2018-05-08 17:54:37.152952+00:00,hours,g/L,0.0
4620,C2-S18-B2.5-R3,None,F,JBEI-19151,,,2% Glucose,5222,C2-S18-B2.5-R3,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:37.172761+00:00,hours,g/L,0.0
4621,C0-S9017-B2.5-R1,None,F,JBEI-9017,,,2% Glucose,5223,C0-S9017-B2.5-R1,acetic acid,CID:176,2018-05-08 17:54:37.192553+00:00,hours,g/L,0.0
4621,C0-S9017-B2.5-R1,None,F,JBEI-9017,,,2% Glucose,5223,C0-S9017-B2.5-R1,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:37.213475+00:00,hours,g/L,0.0
4622,C0-S9017-B2.5-R2,None,F,JBEI-9017,,,2% Glucose,5224,C0-S9017-B2.5-R2,acetic acid,CID:176,2018-05-08 17:54:37.233074+00:00,hours,g/L,0.0
4622,C0-S9017-B2.5-R2,None,F,JBEI-9017,,,2% Glucose,5224,C0-S9017-B2.5-R2,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:37.254046+00:00,hours,g/L,0.0
4623,C0-S9017-B2.5-R3,None,F,JBEI-9017,,,2% Glucose,5225,C0-S9017-B2.5-R3,acetic acid,CID:176,2018-05-08 17:54:37.274400+00:00,hours,g/L,0.0
4623,C0-S9017-B2.5-R3,None,F,JBEI-9017,,,2% Glucose,5225,C0-S9017-B2.5-R3,"(3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol",CID:5793,2018-05-08 17:54:37.295926+00:00,hours,g/L,0.0
4498,C1-S11-B2.3-R1,None,F,JBEI-17785,,,2% Glucose,4862,C1-S11-B2.3-R1,Optical Density,,2018-05-08 17:53:36.418412+00:00,hours,,5.70427
4499,C1-S11-B2.3-R2,None,F,JBEI-17785,,,2% Glucose,4863,C1-S11-B2.3-R2,Optical Density,,2018-05-08 17:53:36.456807+00:00,hours,,5.90551
4500,C1-S11-B2.3-R3,None,F,JBEI-17785,,,2% Glucose,4864,C1-S11-B2.3-R3,Optical Density,,2018-05-08 17:53:36.492506+00:00,hours,,5.72601
4501,C1-S32-B2.3-R1,None,F,JBEI-17826,,,2% Glucose,4865,C1-S32-B2.3-R1,Optical Density,,2018-05-08 17:53:36.538194+00:00,hours,,2.62613
4502,C1-S32-B2.3-R2,None,F,JBEI-17826,,,2% Glucose,4866,C1-S32-B2.3-R2,Optical Density,,2018-05-08 17:53:36.575391+00:00,hours,,2.54103
4503,C1-S32-B2.3-R3,None,F,JBEI-17826,,,2% Glucose,4867,C1-S32-B2.3-R3,Optical Density,,2018-05-08 17:53:36.613159+00:00,hours,,2.43846
4504,C0-S9017-B2.3-R1,None,F,JBEI-9017,,,2% Glucose,4868,C0-S9017-B2.3-R1,Optical Density,,2018-05-08 17:53:36.649845+00:00,hours,,5.58517
4505,C0-S9017-B2.3-R2,None,F,JBEI-9017,,,2% Glucose,4869,C0-S9017-B2.3-R2,Optical Density,,2018-05-08 17:53:36.688162+00:00,hours,,4.60371
4506,C0-S9017-B2.3-R3,None,F,JBEI-9017,,,2% Glucose,4870,C0-S9017-B2.3-R3,Optical Density,,2018-05-08 17:53:36.725999+00:00,hours,,5.05635
4507,C2-S10-B2.3-R1,None,F,JBEI-19146,,,2% Glucose,4871,C2-S10-B2.3-R1,Optical Density,,2018-05-08 17:53:36.764227+00:00,hours,,4.85567
4508,C2-S10-B2.3-R2,None,F,JBEI-19146,,,2% Glucose,4872,C2-S10-B2.3-R2,Optical Density,,2018-05-08 17:53:36.804314+00:00,hours,,5.08775
4509,C2-S10-B2.3-R3,None,F,JBEI-19146,,,2% Glucose,4873,C2-S10-B2.3-R3,Optical Density,,2018-05-08 17:53:36.842364+00:00,hours,,4.5136
4510,C2-S11-B2.3-R1,None,F,JBEI-19147,,,2% Glucose,4874,C2-S11-B2.3-R1,Optical Density,,2018-05-08 17:53:36.881838+00:00,hours,,3.43812
4511,C2-S11-B2.3-R2,None,F,JBEI-19147,,,2% Glucose,4875,C2-S11-B2.3-R2,Optical Density,,2018-05-08 17:53:36.926591+00:00,hours,,3.73022
4512,C2-S11-B2.3-R3,None,F,JBEI-19147,,,2% Glucose,4876,C2-S11-B2.3-R3,Optical Density,,2018-05-08 17:53:36.959603+00:00,hours,,3.72148
4513,C2-S15-B2.3-R1,None,F,JBEI-19148,,,2% Glucose,4877,C2-S15-B2.3-R1,Optical Density,,2018-05-08 17:53:37.002236+00:00,hours,,3.29375
4514,C2-S15-B2.3-R2,None,F,JBEI-19148,,,2% Glucose,4878,C2-S15-B2.3-R2,Optical Density,,2018-05-08 17:53:37.033848+00:00,hours,,3.21087
4515,C2-S15-B2.3-R3,None,F,JBEI-19148,,,2% Glucose,4879,C2-S15-B2.3-R3,Optical Density,,2018-05-08 17:53:37.070260+00:00,hours,,2.78332
4516,C2-S16-B2.3-R1,None,F,JBEI-19153,,,2% Glucose,4880,C2-S16-B2.3-R1,Optical Density,,2018-05-08 17:53:37.104308+00:00,hours,,1.94346
4517,C2-S16-B2.3-R2,None,F,JBEI-19153,,,2% Glucose,4881,C2-S16-B2.3-R2,Optical Density,,2018-05-08 17:53:37.140453+00:00,hours,,1.88103
4518,C2-S16-B2.3-R3,None,F,JBEI-19153,,,2% Glucose,4882,C2-S16-B2.3-R3,Optical Density,,2018-05-08 17:53:37.171466+00:00,hours,,2.18613
4519,C2-S17-B2.3-R1,None,F,JBEI-19154,,,2% Glucose,4883,C2-S17-B2.3-R1,Optical Density,,2018-05-08 17:53:37.207414+00:00,hours,,1.98174
4520,C2-S17-B2.3-R2,None,F,JBEI-19154,,,2% Glucose,4884,C2-S17-B2.3-R2,Optical Density,,2018-05-08 17:53:37.241807+00:00,hours,,1.91559
4521,C2-S17-B2.3-R3,None,F,JBEI-19154,,,2% Glucose,4885,C2-S17-B2.3-R3,Optical Density,,2018-05-08 17:53:37.274890+00:00,hours,,1.76489
4522,C2-S19-B2.3-R1,None,F,JBEI-19143,,,2% Glucose,4886,C2-S19-B2.3-R1,Optical Density,,2018-05-08 17:53:37.311899+00:00,hours,,2.14599
4523,C2-S19-B2.3-R2,None,F,JBEI-19143,,,2% Glucose,4887,C2-S19-B2.3-R2,Optical Density,,2018-05-08 17:53:37.349818+00:00,hours,,1.8801
4524,C2-S19-B2.3-R3,None,F,JBEI-19143,,,2% Glucose,4888,C2-S19-B2.3-R3,Optical Density,,2018-05-08 17:53:37.389387+00:00,hours,,2.88942
4525,C2-S20-B2.3-R1,None,F,JBEI-19144,,,2% Glucose,4889,C2-S20-B2.3-R1,Optical Density,,2018-05-08 17:53:37.422417+00:00,hours,,1.49918
4526,C2-S20-B2.3-R2,None,F,JBEI-19144,,,2% Glucose,4890,C2-S20-B2.3-R2,Optical Density,,2018-05-08 17:53:37.455769+00:00,hours,,1.41464
4527,C2-S20-B2.3-R3,None,F,JBEI-19144,,,2% Glucose,4891,C2-S20-B2.3-R3,Optical Density,,2018-05-08 17:53:37.491845+00:00,hours,,1.45979
4528,C2-S21-B2.3-R1,None,F,JBEI-19159,,,2% Glucose,4892,C2-S21-B2.3-R1,Optical Density,,2018-05-08 17:53:37.526720+00:00,hours,,6.88845
4529,C2-S21-B2.3-R2,None,F,JBEI-19159,,,2% Glucose,4893,C2-S21-B2.3-R2,Optical Density,,2018-05-08 17:53:37.584027+00:00,hours,,9.86328
4530,C2-S21-B2.3-R3,None,F,JBEI-19159,,,2% Glucose,4894,C2-S21-B2.3-R3,Optical Density,,2018-05-08 17:53:37.619980+00:00,hours,,8.92884
4531,C2-S22-B2.3-R1,None,F,JBEI-19157,,,2% Glucose,4895,C2-S22-B2.3-R1,Optical Density,,2018-05-08 17:53:37.653825+00:00,hours,,4.1167
4532,C2-S22-B2.3-R2,None,F,JBEI-19157,,,2% Glucose,4896,C2-S22-B2.3-R2,Optical Density,,2018-05-08 17:53:37.691160+00:00,hours,,3.98013
4533,C2-S22-B2.3-R3,None,F,JBEI-19157,,,2% Glucose,4897,C2-S22-B2.3-R3,Optical Density,,2018-05-08 17:53:37.723774+00:00,hours,,4.4179
4534,C2-S23-B2.3-R1,None,F,JBEI-19158,,,2% Glucose,4898,C2-S23-B2.3-R1,Optical Density,,2018-05-08 17:53:37.759760+00:00,hours,,10.69051
4535,C2-S23-B2.3-R2,None,F,JBEI-19158,,,2% Glucose,4899,C2-S23-B2.3-R2,Optical Density,,2018-05-08 17:53:37.797829+00:00,hours,,10.6658
4536,C2-S23-B2.3-R3,None,F,JBEI-19158,,,2% Glucose,4900,C2-S23-B2.3-R3,Optical Density,,2018-05-08 17:53:37.829979+00:00,hours,,10.04556
4537,C2-S5-B2.3-R1,None,F,JBEI-19174,,,2% Glucose,4901,C2-S5-B2.3-R1,Optical Density,,2018-05-08 17:53:37.867241+00:00,hours,,2.62929
4538,C2-S5-B2.3-R2,None,F,JBEI-19174,,,2% Glucose,4902,C2-S5-B2.3-R2,Optical Density,,2018-05-08 17:53:37.895804+00:00,hours,,2.77998
4539,C2-S5-B2.3-R3,None,F,JBEI-19174,,,2% Glucose,4903,C2-S5-B2.3-R3,Optical Density,,2018-05-08 17:53:37.914634+00:00,hours,,2.91878
4540,C2-S7-B2.3-R1,None,F,JBEI-19142,,,2% Glucose,4904,C2-S7-B2.3-R1,Optical Density,,2018-05-08 17:53:37.933110+00:00,hours,,3.8443
4541,C2-S7-B2.3-R2,None,F,JBEI-19142,,,2% Glucose,4905,C2-S7-B2.3-R2,Optical Density,,2018-05-08 17:53:37.951162+00:00,hours,,4.74326
4542,C2-S7-B2.3-R3,None,F,JBEI-19142,,,2% Glucose,4906,C2-S7-B2.3-R3,Optical Density,,2018-05-08 17:53:37.968814+00:00,hours,,4.59814
4543,C2-S8-B2.3-R1,None,F,JBEI-19145,,,2% Glucose,4907,C2-S8-B2.3-R1,Optical Density,,2018-05-08 17:53:37.989112+00:00,hours,,1.9219
4544,C2-S8-B2.3-R2,None,F,JBEI-19145,,,2% Glucose,4908,C2-S8-B2.3-R2,Optical Density,,2018-05-08 17:53:38.025886+00:00,hours,,2.01314
4545,C2-S8-B2.3-R3,None,F,JBEI-19145,,,2% Glucose,4909,C2-S8-B2.3-R3,Optical Density,,2018-05-08 17:53:38.074334+00:00,hours,,2.18557
4546,C2-S1-B2.4-R1,None,F,JBEI-19163,,,2% Glucose,4910,C2-S1-B2.4-R1,Optical Density,,2018-05-08 17:53:38.127982+00:00,hours,,4.37367
4547,C2-S1-B2.4-R2,None,F,JBEI-19163,,,2% Glucose,4911,C2-S1-B2.4-R2,Optical Density,,2018-05-08 17:53:38.173858+00:00,hours,,4.3903
4548,C2-S1-B2.4-R3,None,F,JBEI-19163,,,2% Glucose,4912,C2-S1-B2.4-R3,Optical Density,,2018-05-08 17:53:38.203810+00:00,hours,,4.63974
4549,C2-S2-B2.4-R1,None,F,JBEI-19169,,,2% Glucose,4913,C2-S2-B2.4-R1,Optical Density,,2018-05-08 17:53:38.247613+00:00,hours,,3.77165
4550,C2-S2-B2.4-R2,None,F,JBEI-19169,,,2% Glucose,4914,C2-S2-B2.4-R2,Optical Density,,2018-05-08 17:53:38.286055+00:00,hours,,3.65749
4551,C2-S2-B2.4-R3,None,F,JBEI-19169,,,2% Glucose,4915,C2-S2-B2.4-R3,Optical Density,,2018-05-08 17:53:38.334974+00:00,hours,,3.79575
4552,C2-S4-B2.4-R1,None,F,JBEI-19150,,,2% Glucose,4916,C2-S4-B2.4-R1,Optical Density,,2018-05-08 17:53:38.373933+00:00,hours,,3.88862
4553,C2-S4-B2.4-R2,None,F,JBEI-19150,,,2% Glucose,4917,C2-S4-B2.4-R2,Optical Density,,2018-05-08 17:53:38.405989+00:00,hours,,3.96522
4554,C2-S4-B2.4-R3,None,F,JBEI-19150,,,2% Glucose,4918,C2-S4-B2.4-R3,Optical Density,,2018-05-08 17:53:38.424237+00:00,hours,,4.3548
4555,C1-S11-B2.4-R1,None,F,JBEI-17785,,,2% Glucose,4919,C1-S11-B2.4-R1,Optical Density,,2018-05-08 17:53:38.442897+00:00,hours,,4.60686
4556,C1-S11-B2.4-R2,None,F,JBEI-17785,,,2% Glucose,4920,C1-S11-B2.4-R2,Optical Density,,2018-05-08 17:53:38.461737+00:00,hours,,4.86321
4557,C1-S11-B2.4-R3,None,F,JBEI-17785,,,2% Glucose,4921,C1-S11-B2.4-R3,Optical Density,,2018-05-08 17:53:38.480830+00:00,hours,,4.83799
4558,C2-S11-B2.4-R1,None,F,JBEI-19147,,,2% Glucose,4922,C2-S11-B2.4-R1,Optical Density,,2018-05-08 17:53:38.499782+00:00,hours,,1.60105
4559,C2-S11-B2.4-R2,None,F,JBEI-19147,,,2% Glucose,4923,C2-S11-B2.4-R2,Optical Density,,2018-05-08 17:53:38.519494+00:00,hours,,1.64496
4560,C2-S11-B2.4-R3,None,F,JBEI-19147,,,2% Glucose,4924,C2-S11-B2.4-R3,Optical Density,,2018-05-08 17:53:38.537734+00:00,hours,,1.80901
4561,C2-S14-B2.4-R1,None,F,JBEI-19152,,,2% Glucose,4925,C2-S14-B2.4-R1,Optical Density,,2018-05-08 17:53:38.556328+00:00,hours,,4.80548
4562,C2-S14-B2.4-R2,None,F,JBEI-19152,,,2% Glucose,4926,C2-S14-B2.4-R2,Optical Density,,2018-05-08 17:53:38.574082+00:00,hours,,5.09341
4563,C2-S14-B2.4-R3,None,F,JBEI-19152,,,2% Glucose,4927,C2-S14-B2.4-R3,Optical Density,,2018-05-08 17:53:38.593085+00:00,hours,,5.0282
4564,C2-S24-B2.4-R1,None,F,JBEI-19165,,,2% Glucose,4928,C2-S24-B2.4-R1,Optical Density,,2018-05-08 17:53:38.611425+00:00,hours,,1.83946
4565,C2-S24-B2.4-R2,None,F,JBEI-19165,,,2% Glucose,4929,C2-S24-B2.4-R2,Optical Density,,2018-05-08 17:53:38.629601+00:00,hours,,1.97549
4566,C2-S24-B2.4-R3,None,F,JBEI-19165,,,2% Glucose,4930,C2-S24-B2.4-R3,Optical Density,,2018-05-08 17:53:38.648636+00:00,hours,,1.937
4567,C1-S32-B2.4-R1-delPoxB,None,F,JBEI-17826,,,2% Glucose,4931,C1-S32-B2.4-R1-delPoxB,Optical Density,,2018-05-08 17:53:38.666815+00:00,hours,,2.64833
4568,C1-S32-B2.4-R2-delPoxB,None,F,JBEI-17826,,,2% Glucose,4932,C1-S32-B2.4-R2-delPoxB,Optical Density,,2018-05-08 17:53:38.685084+00:00,hours,,2.59975
4569,C1-S32-B2.4-R3-delPoxB,None,F,JBEI-17826,,,2% Glucose,4933,C1-S32-B2.4-R3-delPoxB,Optical Density,,2018-05-08 17:53:38.703910+00:00,hours,,2.56649
4570,C1-S32-B2.4-R1-delPta,None,F,JBEI-17826,,,2% Glucose,4934,C1-S32-B2.4-R1-delPta,Optical Density,,2018-05-08 17:53:38.722881+00:00,hours,,3.71821
4571,C1-S32-B2.4-R2-delPta,None,F,JBEI-17826,,,2% Glucose,4935,C1-S32-B2.4-R2-delPta,Optical Density,,2018-05-08 17:53:38.741223+00:00,hours,,3.5579
4572,C1-S32-B2.4-R3-delPta,None,F,JBEI-17826,,,2% Glucose,4936,C1-S32-B2.4-R3-delPta,Optical Density,,2018-05-08 17:53:38.759304+00:00,hours,,3.64104
4573,C1-S32-B2.4-R1-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,4937,C1-S32-B2.4-R1-delPtaelPoxB,Optical Density,,2018-05-08 17:53:38.788634+00:00,hours,,1.27874
4574,C1-S32-B2.4-R2-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,4938,C1-S32-B2.4-R2-delPtaelPoxB,Optical Density,,2018-05-08 17:53:38.807865+00:00,hours,,1.26883
4575,C1-S32-B2.4-R3-delPtaelPoxB,None,F,JBEI-17826,,,2% Glucose,4939,C1-S32-B2.4-R3-delPtaelPoxB,Optical Density,,2018-05-08 17:53:38.825932+00:00,hours,,1.40355
4576,C0-S9017-B2.4-R1,None,F,JBEI-9017,,,2% Glucose,4940,C0-S9017-B2.4-R1,Optical Density,,2018-05-08 17:53:38.844278+00:00,hours,,7.50093
4577,C0-S9017-B2.4-R2,None,F,JBEI-9017,,,2% Glucose,4941,C0-S9017-B2.4-R2,Optical Density,,2018-05-08 17:53:38.862611+00:00,hours,,7.60108
4578,C0-S9017-B2.4-R3,None,F,JBEI-9017,,,2% Glucose,4942,C0-S9017-B2.4-R3,Optical Density,,2018-05-08 17:53:38.882094+00:00,hours,,7.77466
4579,C2-S1-B2.5-R1-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,4943,C2-S1-B2.5-R1-IPTG0.5,Optical Density,,2018-05-08 17:53:38.900636+00:00,hours,,5.2134
4580,C2-S1-B2.5-R2-IPTG0.5,None,F,JBEI-19163,,,2% Glucose,4944,C2-S1-B2.5-R2-IPTG0.5,Optical Density,,2018-05-08 17:53:38.919425+00:00,hours,,5.03441
